Направление расходов,Наименование вида расходов,Год проведения,Месяц проведения,Конечный остаток
"Океанскийпр-т,34",ТЭ,2021,3,196529.57
"Океанскийпр-т,34",ТЭ,2021,4,137702.03
"Океанскийпр-т,34",ТЭ,2021,5,91668.08
"Океанскийпр-т,34",ТЭ,2021,6,43081.71
"Океанскийпр-т,34",ТЭ,2021,7,21879.11
"Океанскийпр-т,34",ТЭ,2021,8,21603.4
"Океанскийпр-т,34",ТЭ,2021,9,15686.5
"Океанскийпр-т,34",ТЭ,2021,10,21240.99
"Океанскийпр-т,34",ТЭ,2021,11,26229.59
"Океанскийпр-т,34",ТЭ,2021,12,81109.89
"Океанскийпр-т,34",ТЭ,2022,1,153616.33
"Океанскийпр-т,34",ХВС,2021,1,2869.96
"Океанскийпр-т,34",ХВС,2021,2,3001.9
"Океанскийпр-т,34",ХВС,2021,3,5113.14
"Океанскийпр-т,34",ХВС,2021,4,3859.6
"Океанскийпр-т,34",ХВС,2021,5,5047.16
"Океанскийпр-т,34",ХВС,2021,6,3529.72
"Океанскийпр-т,34",ХВС,2021,7,5278.08
"Океанскийпр-т,34",ХВС,2021,8,4733.25
"Океанскийпр-т,34",ХВС,2021,9,4265.35
"Океанскийпр-т,34",ХВС,2021,10,4705.44
"Океанскийпр-т,34",ХВС,2021,11,4898.4
"Океанскийпр-т,34",ХВС,2021,12,5043.95
"Океанскийпр-т,34",ХВС,2022,1,6194.92
"Океанскийпр-т,34",ЭЭ,2021,1,349112.27
"Океанскийпр-т,34",ЭЭ,2021,2,320098.49
"Океанскийпр-т,34",ЭЭ,2021,3,319857.48000000004
"Океанскийпр-т,34",ЭЭ,2021,4,305680.63
"Океанскийпр-т,34",ЭЭ,2021,5,291476.97
"Океанскийпр-т,34",ЭЭ,2021,6,275392.4
"Океанскийпр-т,34",ЭЭ,2021,7,275569.23
"Океанскийпр-т,34",ЭЭ,2021,8,332928.79
"Океанскийпр-т,34",ЭЭ,2021,9,346304.74
"Океанскийпр-т,34",ЭЭ,2021,10,324196.24
"Океанскийпр-т,34",ЭЭ,2021,11,314330.82
"Океанскийпр-т,34",ЭЭ,2021,12,310667.61
Океанскийпр-т34,НВВО,2021,5,1365.98
Океанскийпр-т34,НВВО,2021,6,4571.139999999999
Океанскийпр-т34,НВВО,2021,7,1428.48
Океанскийпр-т34,НВВО,2021,8,1568.81
Океанскийпр-т34,НВВО,2021,9,1220.18
Океанскийпр-т34,НВВО,2021,10,1346.08
Океанскийпр-т34,НВВО,2021,11,1404.18
Океанскийпр-т34,НВВО,2021,12,1442.92
Океанскийпр-т34,НВВО,2022,1,1772.17
"Октябрьская,22",ВО,2021,2,1754.88
"Октябрьская,22",ВО,2021,3,-1754.88
"Октябрьская,22",НВВО,2021,6,3607.14
"Октябрьская,22",НВВО,2021,9,-2232.99
"Октябрьская,22",НВВО,2021,10,-1374.15
"Октябрьская,22",ХВС,2021,2,1213.97
"Октябрьская,22",ХВС,2021,3,-1213.97
"Пушкина,,д.4",ВО,2021,1,2134.2
"Пушкина,,д.4",ВО,2021,3,4567.19
"Пушкина,,д.4",ВО,2021,4,2414.2099999999996
"Пушкина,,д.4",ВО,2021,5,2006.15
"Пушкина,,д.4",ВО,2021,6,2987.88
"Пушкина,,д.4",ВО,2021,7,3231.28
"Пушкина,,д.4",ВО,2021,8,3954.7
"Пушкина,,д.4",ВО,2021,9,4566.23
"Пушкина,,д.4",ВО,2021,10,2986.27
"Пушкина,,д.4",ВО,2021,11,2773.1
"Пушкина,,д.4",ВО,2021,12,3520.64
"Пушкина,,д.4",ВО,2022,1,-75.24
"Пушкина,,д.4",ГВС,2021,2,2815.76
"Пушкина,,д.4",ГВС,2021,3,3611.16
"Пушкина,,д.4",ГВС,2021,4,4315.13
"Пушкина,,д.4",ГВС,2021,5,4095.0
"Пушкина,,д.4",ГВС,2021,6,3291.36
"Пушкина,,д.4",ГВС,2021,7,2938.48
"Пушкина,,д.4",ГВС,2021,8,3151.35
"Пушкина,,д.4",ГВС,2021,9,1957.98
"Пушкина,,д.4",ГВС,2021,10,3755.71
"Пушкина,,д.4",ГВС,2021,11,4475.0
"Пушкина,,д.4",ГВС,2021,12,4106.48
"Пушкина,,д.4",ГВС,2022,1,6647.14
"Пушкина,,д.4",ХВС,2021,1,4326.15
"Пушкина,,д.4",ХВС,2021,3,2084.3999999999996
"Пушкина,,д.4",ХВС,2021,4,-10.19
"Пушкина,,д.4",ХВС,2021,5,903.24
"Пушкина,,д.4",ХВС,2021,6,1389.6
"Пушкина,,д.4",ХВС,2021,7,1712.86
"Пушкина,,д.4",ХВС,2021,8,2244.43
"Пушкина,,д.4",ХВС,2021,9,2409.19
"Пушкина,,д.4",ХВС,2021,10,1397.42
"Пушкина,,д.4",ХВС,2021,11,1290.51
"Пушкина,,д.4",ХВС,2021,12,1712.86
"Пушкина,,д.4",ХВС,2022,1,-46.08
"Пушкина,4",ТЭ,2021,1,507633.69
"Пушкина,4",ТЭ,2021,2,448610.71
"Пушкина,4",ТЭ,2021,3,441575.62
"Пушкина,4",ТЭ,2021,4,391445.83
"Пушкина,4",ТЭ,2021,5,291183.6
"Пушкина,4",ТЭ,2021,6,225624.06
"Пушкина,4",ТЭ,2021,7,88087.54
"Пушкина,4",ТЭ,2021,10,118459.86
"Пушкина,4",ТЭ,2021,11,235693.23
"Пушкина,4",ТЭ,2021,12,286897.57
"Пушкина,4",ТЭ,2022,1,509371.54
"Пушкина,4",ЭЭ,2021,1,324215.42
"Пушкина,4",ЭЭ,2021,2,294383.44
"Пушкина,4",ЭЭ,2021,3,264428.53
"Пушкина,4",ЭЭ,2021,4,269460.54000000004
"Пушкина,4",ЭЭ,2021,6,284661.71
"Пушкина,4",ЭЭ,2021,7,600759.1000000001
"Пушкина,4",ЭЭ,2021,8,305877.17
"Пушкина,4",ЭЭ,2021,9,-610.34
"Пушкина,4",ЭЭ,2021,10,638342.13
"Пушкина,4",ЭЭ,2021,11,-9143.4
"Пушкина,4",ЭЭ,2021,12,733542.96
"Пушкина,4",ЭЭ,2022,1,-8818.85
"Пушкина,59",ВО,2021,1,115.92
"Пушкина,59",ВО,2021,2,66.24
"Пушкина,59",ВО,2021,3,-149.04
"Пушкина,59",ВО,2021,4,-33.120000000000005
"Пушкина,59",ВО,2021,5,149.04
"Пушкина,59",ВО,2021,7,16.56
"Пушкина,59",ВО,2021,8,67.77
"Пушкина,59",ВО,2021,9,51.16
"Пушкина,59",ВО,2021,10,-23.36
"Пушкина,59",ВО,2021,11,34.1
"Пушкина,59",ВО,2021,12,187.57
"Пушкина,59",ВО,2022,1,68.21
"Пушкина,59",ТП,2021,5,40988.7
"Пушкина,59",ТЭ,2021,1,85911.22
"Пушкина,59",ТЭ,2021,2,115735.31
"Пушкина,59",ТЭ,2021,3,-112153.04
"Пушкина,59",ТЭ,2021,4,-89493.49
"Пушкина,59",ТЭ,2021,5,34450.33
"Пушкина,59",ТЭ,2021,6,2623.12
"Пушкина,59",ТЭ,2021,10,-17225.18
"Пушкина,59",ТЭ,2021,11,2433.61
"Пушкина,59",ТЭ,2021,12,13010.44
"Пушкина,59",ТЭ,2022,1,49701.76
"Пушкина,59",ХВС,2021,1,226.97
"Пушкина,59",ХВС,2021,2,129.7
"Пушкина,59",ХВС,2021,3,-291.82
"Пушкина,59",ХВС,2021,4,-64.85
"Пушкина,59",ХВС,2021,5,383.31
"Пушкина,59",ХВС,2021,7,32.42
"Пушкина,59",ХВС,2021,8,132.68
"Пушкина,59",ХВС,2021,9,100.15
"Пушкина,59",ХВС,2021,10,-45.75999999999999
"Пушкина,59",ХВС,2021,11,66.77
"Пушкина,59",ХВС,2021,12,367.22
"Пушкина,59",ХВС,2022,1,133.54
"Пушкина,59",ЭЭ,2021,1,12600.14
"Пушкина,59",ЭЭ,2021,2,10167.64
"Пушкина,59",ЭЭ,2021,3,-15819.3
"Пушкина,59",ЭЭ,2021,4,-6948.48
"Пушкина,59",ЭЭ,2021,5,8097.01
"Пушкина,59",ЭЭ,2021,6,11265.3
"Пушкина,59",ЭЭ,2021,7,11331.19
"Пушкина,59",ЭЭ,2021,8,22833.13
"Пушкина,59",ЭЭ,2021,9,36876.7
"Пушкина,59",ЭЭ,2021,10,29368.32
"Пушкина,59",ЭЭ,2021,11,27236.4
"Пушкина,59",ЭЭ,2021,12,31174.92
"Пушкина,6",ТЭ,2021,1,6395.15
"Пушкина,8б",НВВО,2021,9,9.68
"Пушкинская,8б",ВО,2021,3,17.84
"Пушкинская,8б",ВО,2021,9,19.36
"Пушкинская,8б",ТЭ,2021,1,133.53
"Пушкинская,8б",ТЭ,2021,2,18159.79
"Пушкинская,8б",ТЭ,2021,3,17589.26
"Пушкинская,8б",ТЭ,2021,4,11595.08
"Пушкинская,8б",ТЭ,2021,5,7737.34
"Пушкинская,8б",ТЭ,2021,6,5423.66
"Пушкинская,8б",ТЭ,2021,7,46.13
"Пушкинская,8б",ТЭ,2021,8,78.2
"Пушкинская,8б",ТЭ,2021,9,15.14
"Пушкинская,8б",ТЭ,2021,10,105.94
"Пушкинская,8б",ХВС,2021,3,32.99
"Пушкинская,8б",ХВС,2021,9,33.85
"Пушкинская,8б",ЭЭ,2021,1,226.79
"Пушкинская,8б",ЭЭ,2021,2,161.12
"Пушкинская,8б",ЭЭ,2021,3,115.67
"Пушкинская,8б",ЭЭ,2021,4,126.38
"Пушкинская,8б",ЭЭ,2021,5,341.56
"Пушкинская,8б",ЭЭ,2021,6,63.29
"Пушкинская,8б",ЭЭ,2021,7,121.25
"Пушкинская,8б",ЭЭ,2021,8,125.06
"Пушкинская,8б",ЭЭ,2021,9,127.08
"Пушкинская,8б",ЭЭ,2021,10,4113.48
"Светланская,111",ВО,2021,1,1070.88
"Светланская,111",ВО,2021,2,776.3900000000001
"Светланская,111",ВО,2021,3,1044.11
"Светланская,111",ВО,2021,4,1258.29
"Светланская,111",ВО,2021,5,624.54
"Светланская,111",ВО,2021,6,-259.66999999999985
"Светланская,111",ВО,2021,7,981.42
"Светланская,111",ВО,2021,8,1145.16
"Светланская,111",ВО,2021,9,1316.21
"Светланская,111",ВО,2021,10,1277.5
"Светланская,111",ВО,2021,11,1258.15
"Светланская,111",ВО,2021,12,1219.43
"Светланская,111",ВО,2022,1,1838.82
"Светланская,111",НВВО,2021,5,312.48
"Светланская,111",НВВО,2021,6,1946.3
"Светланская,111",НВВО,2021,7,491.04
"Светланская,111",НВВО,2021,8,581.04
"Светланская,111",НВВО,2021,9,658.51
"Светланская,111",НВВО,2021,10,639.14
"Светланская,111",НВВО,2021,11,629.46
"Светланская,111",НВВО,2021,12,610.09
"Светланская,111",НВВО,2022,1,919.98
"Светланская,111",ТЭ,2021,1,73006.02
"Светланская,111",ТЭ,2021,2,90216.55
"Светланская,111",ТЭ,2021,3,76691.89
"Светланская,111",ТЭ,2021,4,52192.66
"Светланская,111",ТЭ,2021,5,43464.15
"Светланская,111",ТЭ,2021,6,19810.69
"Светланская,111",ТЭ,2021,12,41622.71
"Светланская,111",ТЭ,2022,1,60317.34
"Светланская,111",ХВС,2021,1,1319.52
"Светланская,111",ХВС,2021,2,956.65
"Светланская,111",ХВС,2021,3,1286.53
"Светланская,111",ХВС,2021,4,1550.44
"Светланская,111",ХВС,2021,5,1154.58
"Светланская,111",ХВС,2021,6,2012.26
"Светланская,111",ХВС,2021,7,1814.34
"Светланская,111",ХВС,2021,8,1691.96
"Светланская,111",ХВС,2021,9,2301.94
"Светланская,111",ХВС,2021,10,2234.23
"Светланская,111",ХВС,2021,11,2193.61
"Светланская,111",ХВС,2021,12,2132.68
"Светланская,111",ХВС,2022,1,3215.94
"Светланская,111",ЭЭ,2021,1,47032.75
"Светланская,111",ЭЭ,2021,2,47543.88
"Светланская,111",ЭЭ,2021,3,34939.68
"Светланская,111",ЭЭ,2021,4,50984.03
"Светланская,111",ЭЭ,2021,5,34863.2
"Светланская,111",ЭЭ,2021,6,23481.78
"Светланская,111",ЭЭ,2021,7,37691.51
"Светланская,111",ЭЭ,2021,8,50198.81
"Светланская,111",ЭЭ,2021,9,74018.45
"Светланская,111",ЭЭ,2021,10,64296.21
"Светланская,111",ЭЭ,2021,11,57844.47
"Светланская,111",ЭЭ,2021,12,48281.78
"Светланская,69",ВО,2021,2,1499.04
"Светланская,69",ВО,2021,3,4622.01
"Светланская,69",ВО,2021,4,571.01
"Светланская,69",ВО,2021,5,642.38
"Светланская,69",ВО,2021,6,-3819.1800000000003
"Светланская,69",ВО,2021,8,1289.75
"Светланская,69",ВО,2021,10,1529.12
"Светланская,69",ВО,2021,11,716.17
"Светланская,69",ВО,2021,12,619.39
"Светланская,69",НВВО,2021,4,285.7
"Светланская,69",НВВО,2021,5,321.41
"Светланская,69",НВВО,2021,6,1151.6999999999998
"Светланская,69",НВВО,2021,8,654.45
"Светланская,69",НВВО,2021,10,765.04
"Светланская,69",НВВО,2021,11,358.31
"Светланская,69",НВВО,2021,12,309.89
"Светланская,69",ССВ,2021,4,1142.02
"Светланская,69",ССВ,2021,5,1284.77
"Светланская,69",ССВ,2021,6,4603.74
"Светланская,69",ССВ,2021,8,2616.1
"Светланская,69",ССВ,2021,10,3058.25
"Светланская,69",ССВ,2021,11,1432.34
"Светланская,69",ССВ,2021,12,1238.78
"Светланская,69",ТЭ,2021,2,36521.09
"Светланская,69",ТЭ,2021,3,88980.57
"Светланская,69",ТЭ,2021,4,32267.62
"Светланская,69",ТЭ,2021,5,32957.11
"Светланская,69",ТЭ,2021,6,14714.77
"Светланская,69",ТЭ,2021,12,20737.14
"Светланская,69",ХВС,2021,2,791.71
"Светланская,69",ХВС,2021,3,2441.1
"Светланская,69",ХВС,2021,4,1055.62
"Светланская,69",ХВС,2021,5,1187.57
"Светланская,69",ХВС,2021,6,1022.63
"Светланская,69",ХВС,2021,8,2332.41
"Светланская,69",ХВС,2021,10,2674.31
"Светланская,69",ХВС,2021,11,1252.52
"Светланская,69",ХВС,2021,12,1083.26
"Светланская,69",ЭЭ,2021,2,28308.64
"Светланская,69",ЭЭ,2021,3,52784.41
"Светланская,69",ЭЭ,2021,4,29199.75
"Светланская,69",ЭЭ,2021,5,25243.65
"Светланская,69",ЭЭ,2021,6,22737.87
"Светланская,69",ЭЭ,2021,8,61968.04000000001
"Светланская,69",ЭЭ,2021,10,83812.66
"Светланская,69",ЭЭ,2021,11,29394.92
"Светланская,69",ЭЭ,2021,12,30334.15
"Светланская,71",ВО,2021,1,1623.81
"Светланская,71",ВО,2021,2,7405.259999999999
"Светланская,71",ВО,2021,3,910.04
"Светланская,71",ВО,2021,4,1570.26
"Светланская,71",ВО,2021,5,2230.5
"Светланская,71",ВО,2021,6,1177.7
"Светланская,71",ВО,2021,7,2319.71
"Светланская,71",ВО,2021,8,1755.91
"Светланская,71",ВО,2021,9,2051.74
"Светланская,71",ВО,2021,10,1722.6799999999998
"Светланская,71",ВО,2021,11,2090.46
"Светланская,71",ВО,2021,12,1838.82
"Светланская,71",ВО,2022,1,3009.65
"Светланская,71",НВВО,2021,10,735.99
"Светланская,71",НВВО,2021,11,929.66
"Светланская,71",НВВО,2021,12,890.9200000000001
"Светланская,71",НВВО,2022,1,1239.55
"Светланская,71",ТЭ,2021,1,98786.37
"Светланская,71",ТЭ,2021,2,143292.43000000002
"Светланская,71",ТЭ,2021,3,137028.76
"Светланская,71",ТЭ,2021,4,79504.94
"Светланская,71",ТЭ,2021,5,42301.64
"Светланская,71",ТЭ,2021,6,9963.609999999999
"Светланская,71",ТЭ,2021,7,1165.3300000000002
"Светланская,71",ТЭ,2021,8,706.29
"Светланская,71",ТЭ,2021,11,1056.9099999999999
"Светланская,71",ТЭ,2021,12,39436.14
"Светланская,71",ТЭ,2022,1,96834.71
"Светланская,71",ХВС,2021,1,3001.91
"Светланская,71",ХВС,2021,2,13690.02
"Светланская,71",ХВС,2021,3,1682.3899999999999
"Светланская,71",ХВС,2021,4,2902.94
"Светланская,71",ХВС,2021,5,4123.5
"Светланская,71",ХВС,2021,6,2111.24
"Светланская,71",ХВС,2021,7,4288.45
"Светланская,71",ХВС,2021,8,2770.2999999999997
"Светланская,71",ХВС,2021,9,3588.2999999999997
"Светланская,71",ХВС,2021,10,3012.83
"Светланская,71",ХВС,2021,11,3645.8599999999997
"Светланская,71",ХВС,2021,12,3215.93
"Светланская,71",ХВС,2022,1,4333.0599999999995
"Светланская,71",ЭЭ,2021,1,215814.53000000003
"Светланская,71",ЭЭ,2021,2,237358.35
"Светланская,71",ЭЭ,2021,3,228976.0
"Светланская,71",ЭЭ,2021,4,227479.59999999998
"Светланская,71",ЭЭ,2021,5,218241.64
"Светланская,71",ЭЭ,2021,6,185671.59
"Светланская,71",ЭЭ,2021,7,169977.77
"Светланская,71",ЭЭ,2021,8,202855.2
"Светланская,71",ЭЭ,2021,9,213394.83
"Светланская,71",ЭЭ,2021,10,186929.62
"Светланская,71",ЭЭ,2021,11,179894.22
"Светланская,71",ЭЭ,2021,12,181291.36
"Светланская,73",ВО,2021,1,35.68
"Светланская,73",ВО,2021,2,678.07
"Светланская,73",ВО,2021,3,1017.11
"Светланская,73",ВО,2021,4,713.76
"Светланская,73",ВО,2021,5,2694.44
"Светланская,73",ВО,2021,6,1052.8
"Светланская,73",ВО,2021,7,713.76
"Светланская,73",ВО,2021,10,58.07
"Светланская,73",ВО,2021,11,58.06
"Светланская,73",ВО,2021,12,19.36
"Светланская,73",ТЭ,2021,1,133848.37
"Светланская,73",ТЭ,2021,2,144639.86000000002
"Светланская,73",ТЭ,2021,3,121136.51
"Светланская,73",ТЭ,2021,4,103712.34
"Светланская,73",ТЭ,2021,5,70801.35
"Светланская,73",ТЭ,2021,6,14901.710000000001
"Светланская,73",ТЭ,2021,7,6059.74
"Светланская,73",ТЭ,2021,8,10074.71
"Светланская,73",ТЭ,2021,9,1889.32
"Светланская,73",ТЭ,2021,10,13850.83
"Светланская,73",ТЭ,2021,11,28420.55
"Светланская,73",ТЭ,2021,12,94140.73
"Светланская,73",ТЭ,2022,1,139068.26
"Светланская,73",ХВС,2021,1,65.98
"Светланская,73",ХВС,2021,2,1253.54
"Светланская,73",ХВС,2021,3,1880.31
"Светланская,73",ХВС,2021,4,1319.52
"Светланская,73",ХВС,2021,5,4981.19
"Светланская,73",ХВС,2021,6,1946.29
"Светланская,73",ХВС,2021,7,1319.52
"Светланская,73",ХВС,2021,10,101.55
"Светланская,73",ХВС,2021,11,101.55
"Светланская,73",ХВС,2021,12,33.85
"Светланская,73",ЭЭ,2021,1,23643.58
"Светланская,73",ЭЭ,2021,2,61177.11
"Светланская,73",ЭЭ,2021,3,85624.15
"Светланская,73",ЭЭ,2021,4,66701.73999999999
"Светланская,73",ЭЭ,2021,5,43379.61
"Светланская,73",ЭЭ,2021,6,32413.339999999997
"Светланская,73",ЭЭ,2021,7,16753.82
"Светланская,73",ЭЭ,2021,8,5483.33
"Светланская,73",ЭЭ,2021,9,4422.64
"Светланская,73",ЭЭ,2021,10,4928.66
"Светланская,73",ЭЭ,2021,11,7767.77
"Светланская,73",ЭЭ,2021,12,8012.81
"Светланская,73А",ВО,2021,1,214.18
"Светланская,73А",ВО,2021,2,187.41
"Светланская,73А",ВО,2021,3,321.27
"Светланская,73А",ВО,2021,4,455.13
"Светланская,73А",ВО,2021,5,285.51
"Светланская,73А",ВО,2021,6,-232.23999999999998
"Светланская,73А",ВО,2021,7,249.82
"Светланская,73А",ВО,2021,8,248.12
"Светланская,73А",ВО,2021,9,174.2
"Светланская,73А",ВО,2021,10,193.56
"Светланская,73А",ВО,2021,11,232.27
"Светланская,73А",ВО,2021,12,174.2
"Светланская,73А",ВО,2022,1,212.92
"Светланская,73А",ТЭ,2021,1,35444.39
"Светланская,73А",ТЭ,2021,2,45058.4
"Светланская,73А",ТЭ,2021,3,41545.02
"Светланская,73А",ТЭ,2021,4,29010.77
"Светланская,73А",ТЭ,2021,5,19998.74
